#Ch. # 	 t 	 E(t) 	 A_0 	 E(A_0) 	 t_p 	 E(t_p) 	 k3 	 E(k3) 	 k4 	 E(k4) 	 k5 	 E(k5) 	 k6 	 E(k6) 	 Chi2/DOF
7192	5.034574413	0.00945840378	78044.96826	883.8846419	2.14549294	0.01402531023	0.6060368242	0.05261816794	0.7019727304	0.06933521613	0.08906262362	0.003072749065	0.07835004718	0.002485883148	2.799046432
7193	5.027476918	0.009250600078	78415.26333	970.6671254	2.11644794	0.01444077966	0.7641361976	0.05413050256	0.8657951392	0.07454510949	0.07473088712	0.004732806547	0.07234542161	0.004529108341	3.88615115
7194	5.109529792	0.009031083455	74774.54401	458.6918491	2.002153737	0.006937223017	0.02558994353	0.002167859813	0.0118814361	0.00191833219	0.003010744855	0.001824542741	0.01191103809	0.001922560086	11.52681134
7195	5.043296535	0.009094730905	86657.85458	4138.564645	2.149213076	0.01129232275	1.28429644	0.04644672431	1.599279877	0.0539894932	0.07316673461	0.002160736352	0.07978051839	0.002401495421	3.914848651
7196	5.107341213	0.00908307495	74811.84535	462.9928532	2.00307406	0.007183938767	0.02770286597	0.001858133457	0.009864523685	0.001584411293	-0.0005991467348	0.001500893054	0.009872397545	0.001585427132	9.028214271
7197	5.042616599	0.009021414521	86873.78194	2095.774091	2.151079872	0.01100134654	1.23836854	0.03805451355	1.551365784	0.04490171072	0.08787162475	0.00296146027	0.09316938291	0.00319855523	4.048033369
7198	5.11393729	0.009002066874	75269.65204	456.8832235	1.999573226	0.00681866315	0.02934991695	0.002392208599	0.01697865761	0.002170056456	0.008497012644	0.002086158914	0.0170309692	0.002177056932	15.10398193
7199	5.084145428	0.00881120724	74318.19034	453.4477115	2.013096052	0.007026418526	0.09401674964	0.01222039562	0.1037626186	0.01147022085	0.0567521302	0.0007605796959	0.05617707779	0.001943518325	7.740020543
7200	5.100721872	0.008466262512	73849.52316	437.0942813	1.995631773	0.005976207519	0.03692251744	0.003748791623	0.0517769106	0.003879088646	0.03690461428	0.003826036318	0.02804319227	0.00387702821	11.06947879
7201	5.030933946	0.008454216063	78689.74384	521.910656	2.133285948	0.009123299383	0.5078029407	0.009534661852	0.7377446633	0.01281264967	0.5077532779	0.009533059264	0.3943748446	0.004254415345	6.892720029
7202	5.080279162	0.008926169787	74132.31441	446.0905578	2.019405004	0.006720455517	0.09799093739	0.01016281103	0.08405220391	0.0166166867	0.0646603356	0.004147139324	0.08414662382	0.01652848307	4.347019333
7203	5.025213881	0.00909936985	78198.4734	584.5579303	2.122050599	0.01063433957	0.4592086351	0.1080591821	0.6630458892	0.02456592613	0.4592156109	0.1080662631	0.3474599273	0.00826367895	8.579674033
7204	5.09254978	0.009439913364	73173.8613	464.0101374	1.984013028	0.0072881234	0.03072080229	0.002911667451	0.01728026995	0.002688105282	0.008517252659	0.002624964483	0.01728413022	0.002688666153	9.821780086
7205	5.085474346	0.008459869329	75153.67307	448.7644415	2.010438116	0.005738276231	0.1061503487	0.001683536887	0.1122878768	0.001779809585	-0.1554324001	1.281584877e-06	-0.1554314451	1.282209701e-06	8.432667398
7206	5.038114759	0.009301256596	77303.14512	1670.572996	2.116949334	0.01748225429	0.9395679341	0.1017667953	1.049848265	0.1418033491	0.08214141061	0.01134528922	0.08277888672	0.01145007389	7.235497623
7207	5.033233718	0.008981689421	78074.23926	846.7105872	2.12027221	0.01251387433	0.6526334973	0.04946731527	0.7563851874	0.06513771173	0.1231918663	0.004932629818	0.1117924701	0.00411744772	6.092904086
7208	5.068012676	0.008494604787	73869.60412	437.1215602	2.035409784	0.005583209163	0.0430037147	0.0009281694884	0.0615454358	0.0006399003148	0.04317365158	0.0009321622339	0.03269033847	0.0005434727498	6.952165835
7209	5.098680885	0.009562845194	73697.83011	466.044688	1.971861451	0.007555796573	0.04832073769	0.002413025115	0.02719285955	0.002119401775	0.01573938218	0.002082578068	0.02724378227	0.002126350742	9.638832324
7210	5.095679353	0.008801063507	73346.50044	443.7551422	2.005210863	0.006003626368	0.07038788526	0.001154641086	0.08427214891	0.0008027814119	0.07011309374	0.001148276519	0.06125980708	0.0007208087606	8.322908605
7211	5.086043612	0.009367376331	73846.0869	460.3290197	1.996499195	0.00731555213	0.03860367531	0.002693089647	0.0239961448	0.002457657822	0.01465338732	0.002394378187	0.02403570125	0.002463888709	8.674419785
7212	5.048019195	0.008688738956	73589.12093	445.584906	2.063474508	0.006920962108	0.08476264537	0.003732121664	0.1114684175	0.003921825219	0.08474541092	0.003729336915	0.07126187322	0.003876154838	9.169632043
7213	5.0313632	0.008736825327	76254.78171	450.68976	2.109179668	0.007817140125	0.3805496828	0.005628125853	0.5188266458	0.006304262109	0.3805159757	0.005627445741	0.2960277526	0.002653089827	7.936303084
7214	5.087009592	0.009121952424	73407.57955	458.0113278	1.997264901	0.006921935152	0.05469970265	0.004608544083	0.04635764961	0.00611857906	0.03973496017	0.00440841091	0.04610919629	0.006135115685	12.14507058
7215	5.058877332	0.009283055203	73985.63051	458.4794365	2.049752078	0.008817816096	0.2297558892	0.0207335696	0.1076536143	0.007479172276	0.0658673244	0.001856366823	0.1882920435	0.02453731563	3.365479376
7216	5.08367104	0.008729776599	74037.18104	445.3064447	2.013718422	0.006443692711	0.09517823898	0.005171213114	0.1031125931	0.005386848569	0.006503211285	0.00591533797	0.006412760298	0.005888556359	6.984479882
7217	5.026957635	0.009146522541	81293.26293	1944.387372	2.144983891	0.01750054655	0.9972160112	0.07277510079	1.163578487	0.118714812	0.08712568398	0.01103297328	0.08753177005	0.01108740156	9.944383138
7218	5.042106915	0.008878152981	77750.04066	965.1121871	2.111203471	0.01304781679	0.8588603171	0.05338731852	0.9630673595	0.07410552632	0.02635456724	0.007304497625	0.02648326909	0.007322519884	7.759621586
7219	5.039380493	0.008792269191	87031.58262	17921.47929	2.158837282	0.009662353509	1.163316725	0.02454815531	1.477051251	0.03176724631	0.0885239162	0.006678985053	0.08510242065	0.006379437587	9.463359266
7220	5.037347499	0.008374220996	80903.17819	748.205739	2.145311196	0.01056933215	0.6352084157	0.01311855405	0.9567348148	0.021997407	0.6351583869	0.01311646105	0.4983110025	0.00582936918	7.761078468
7221	5.044274277	0.008822705007	75555.47939	447.4911667	2.081624611	0.00752333863	0.211170483	0.003245201792	0.3205772968	0.003469171785	0.211117533	0.003244494809	0.1341376021	0.001088734225	6.69146613
7222	5.081064685	0.009281532957	72586.81493	453.0495464	2.015339927	0.006974620432	0.0206544633	0.003103556241	0.01315177225	0.003912763107	0.007600082866	0.002877678472	0.0134814037	0.003951321593	9.277723474
7223	5.055420957	0.008647342505	75327.02943	449.5492117	2.065820117	0.00695450052	0.377925694	0.003795286993	0.4759130956	0.004199380351	0.3777973795	0.00379290911	0.3121114078	0.002124253914	8.720260781
7224	5.095388912	0.009531027047	75689.19092	464.4680414	2.037813433	0.007421222917	0.03869963166	0.002098538478	0.02073684559	0.001850048327	0.01020132786	0.001792082167	0.02078714087	0.001856011649	13.38901318
7225	5.079689503	0.00898461365	75560.86012	458.4435224	2.020126205	0.006532800481	0.09327058781	0.005376250125	0.09673524495	0.005564449059	-0.1107739202	4.385220491e-07	-0.1107710094	4.354063294e-07	9.057351847
7226	5.037026522	0.008655930418	85847.98264	2748.971606	2.214432109	0.01980660057	0.9887251941	0.07488337695	1.217514932	0.1384032266	0.1063981691	0.007281526747	0.1021402456	0.006862715106	9.045317235
7227	5.011316325	0.009084367035	58768.39665	2710.869548	2.107737732	0.02137542673	1.712775319	0.06608290639	2.844875884	0.5104211599	5.82185595	0.9520619304	2.845213399	0.454237694	12.10086789
7228	5.072184421	0.008689107372	75617.42686	446.1735288	2.091288199	0.006613243777	0.07083467042	8.359946067e-05	0.08269782743	0.0005371865972	0.07060862144	8.742850008e-05	0.06283263213	0.0003193892579	7.20872715
7229	5.038598335	0.008114527474	75644.19558	442.2684376	2.077346918	0.00589721984	0.06235034274	0.001536995195	0.07642387051	0.000960235748	0.0620520852	0.001525733482	0.05686813667	0.00117779125	4.260807079
7230	5.028034601	0.00919337358	82511.26373	1574.249081	2.207930216	0.01629075025	0.8065681417	0.06088991284	0.9610351143	0.09384217542	0.1092992604	0.00489695818	0.1021974412	0.00439349603	7.475981286
7231	5.040105358	0.00863963506	75269.38715	453.4692908	2.074420312	0.006814190192	0.07505973752	0.005079555606	0.09241176356	0.005275486991	0.07504481165	0.005076333288	0.06417483828	0.005133334946	7.775400172
7232	5.070141037	0.008844799029	88525.04149	805.0319867	2.158084683	0.008663794195	1.440263278	0.03021012269	1.76476948	0.03886707521	-0.08996715272	0.0004562169564	-0.08996137969	0.0004563242686	9.881077344
7233	5.092657589	0.009262401739	75709.14713	468.0937163	1.9930233	0.007274078642	0.03479407033	0.001942751961	0.01624379988	0.001675688361	0.005446367779	0.001603349641	0.01626129665	0.00167774455	10.52435753
7234	5.077123273	0.008556932131	74738.4341	444.6786969	2.091313417	0.006388933193	0.02635814094	0.0007838846121	0.0429645887	0.0005619943392	0.02754747442	0.0008148251683	0.01764831221	0.0004669257884	6.41140721
7235	5.023781258	0.009344620875	77643.41855	665.6985739	2.126758802	0.01187356668	0.5454674668	0.05364730689	0.6252942595	0.0628113955	0.1560602996	0.009954096741	0.1414704471	0.007914613291	6.488671383
7236	5.034719771	0.008603095274	83711.11729	903.8213263	2.216144058	0.01131038256	0.9552211087	0.0266847463	1.1103585	0.04333778492	-0.1435897599	1.466570522e-06	-0.143590688	1.466185121e-06	9.525852065
7237	5.04026886	0.008817406663	81816.61161	1772.903429	2.106400075	0.015756539	1.069693449	0.07633156422	1.216669549	0.1188078687	-0.0637053486	0.001157367612	-0.06369558051	0.001157775167	8.294541714
7238	5.05895972	0.008305616884	77972.79777	447.0973782	2.133490819	0.006379077996	0.09282622894	0.002197815028	0.1138418206	0.001312622468	0.09278373821	0.002196040944	0.08409317775	0.001526301639	7.412933929
7239	5.025279414	0.008538534071	76716.13145	462.6204121	2.090648881	0.006983538188	0.02551207301	0.001372829945	0.05652510625	0.001688452403	0.02551987616	0.001373619762	0.01299775372	0.001378568061	5.443580816
7240	5.043176217	0.008484695725	77248.85742	453.3583104	2.148120714	0.006876201219	0.03400268753	0.002540142905	0.05354200537	0.002756630939	0.03402934703	0.002545193079	0.02350416176	0.002567537395	5.074937277
7241	5.047037577	0.008476419576	77033.16399	457.4221498	2.053618592	0.006517826129	0.0345532908	0.002445660711	0.05481385477	0.002691335622	0.03466534669	0.002467217547	0.02387874498	0.002462771819	4.972248183
7242	5.043120961	0.008643244969	78803.41943	448.9704348	2.161511289	0.007434735076	0.3774859965	0.004500522254	0.4987775764	0.005069287438	0.3774076772	0.004499128337	0.2984414846	0.002263509734	7.499812307
7243	5.097126232	0.009439916958	76406.54398	467.9211479	1.969967303	0.007383601525	0.04417344822	0.002035356853	0.02391838174	0.001797656377	0.01258811365	0.001758455164	0.02391929803	0.001797839013	14.87546521
7244	5.043059394	0.009015033346	78566.13604	476.8927667	2.156203041	0.009548633955	0.6901103571	0.03738935536	0.730476256	0.04289417753	0.03804480839	0.006721259092	0.03770283935	0.006680140222	8.163385864
7245	5.039571586	0.008341487334	82557.63396	656.6410632	2.121564888	0.009868057874	0.6934619603	0.01570210864	0.9506039449	0.02006413803	0.6933380405	0.01569529828	0.5808771423	0.007692556306	7.854609377
7246	5.034444015	0.008875037903	78697.87737	557.6079533	2.187106585	0.009730731932	0.5392238098	0.04067662663	0.6026874491	0.04659898407	0.1387678768	0.008980800257	0.1286514771	0.007688268032	7.770157526
7247	5.106786388	0.009370410882	76002.81404	476.959091	1.96396275	0.00739747111	0.04492468467	0.00208401305	0.02307582851	0.001799480532	0.0111572016	0.001746171841	0.02309208009	0.001801269252	15.28911589
7248	5.096557484	0.008737199136	73925.97655	446.4716246	2.025689204	0.006731007644	0.07173468832	0.009223559771	0.06344786016	0.008831122253	0.05478006242	0.008134179273	0.06153012118	0.008361400989	14.39267552
7249	5.101144279	0.009019298462	73375.59899	463.6124399	1.961492943	0.007230517695	0.02236573419	0.002212861963	0.006063285076	0.001910041898	-0.00359779643	0.001826323561	0.006159156956	0.001926452878	8.407455866
7250	5.098401057	0.009286861135	73001.01278	461.1333918	2.013853003	0.00765539071	0.03247538462	0.002208288728	0.01169714985	0.001854959993	0.0004609521389	0.001780607275	0.0118021924	0.001870786837	7.136538996
7251	5.101809982	0.008558111794	75040.61782	465.0178146	1.969080886	0.006217907079	0.02842659866	0.0003650166637	0.02863817977	0.0003660408198	-0.1678428429	7.890811197e-07	-0.1678424349	7.895000685e-07	13.05953185
7252	5.091223413	0.008755332408	73297.70447	438.1711051	2.039494723	0.007779849634	0.2142027229	0.004837290181	0.1535931752	0.002539650141	0.09451244875	0.001272308837	0.1536105596	0.00253119194	6.78473594
7253	5.095635206	0.009074735924	74725.44265	464.5905033	1.969838039	0.007078086707	0.06008698338	0.003379570714	0.04526674514	0.003083281917	0.03528362904	0.0029662505	0.04522751972	0.003076578158	9.648174215
7254	5.103626366	0.00906516666	72948.76627	453.8343808	2.006058971	0.007276328398	0.07889551109	0.00303789676	0.05924035002	0.002740460477	0.04716417113	0.002670229484	0.05922810981	0.002738825898	11.98184205
7255	5.108556332	0.009475920274	73297.8468	470.2492306	1.936919791	0.007741587265	0.08683025018	0.001160128603	0.07747531653	0.001010400581	0.0868151689	0.001158518768	0.07747594725	0.001011038998	13.10418758
7256	5.096073043	0.009141955183	72959.77919	455.2353929	2.017243352	0.007391918254	0.02452332681	0.002267938626	0.007905314326	0.001961370695	-0.002042185834	0.001868808732	0.007966822853	0.001972098131	6.334193095
7257	5.095905677	0.008888369626	74381.44806	449.951661	1.974190956	0.007055755039	0.1825475972	0.005233948336	0.1417376293	0.00329364027	0.1017345761	0.002018371796	0.1417380656	0.00329365144	8.268508042
7258	5.083506398	0.008557370347	85900.75011	1625.384806	2.127252198	0.009431362591	1.567453922	0.04060162211	1.927869704	0.04884271198	0.0169040895	0.01129303142	0.01705785071	0.01132741335	9.834682688
7259	5.096373304	0.00886913715	74036.56628	459.4750458	1.969049997	0.006903200171	0.05797262572	0.005818064489	0.04619809578	0.00553474502	0.03652492234	0.005151285556	0.04502748999	0.005230942576	10.11506602
7260	5.069556107	0.008466037063	75508.11425	447.2219538	2.096079177	0.006507746142	0.04118003361	0.0008480816275	0.05371023762	0.0005952649724	0.04114893403	0.000847344876	0.03309801034	0.000525853163	8.226968213
7261	5.099157837	0.008908829984	74824.299	455.5093965	1.976834888	0.006742340646	0.09603426538	0.004169801248	0.09460959586	0.004161727405	0.09606956739	0.004185626512	0.09440959188	0.004056121398	10.39449101
7262	5.083486327	0.00895721548	74773.23589	455.6417689	2.069373129	0.007155894758	0.1618507668	0.006857404204	0.1368465379	0.005254787868	0.1138864492	0.004109072516	0.1368355117	0.005259500617	9.922272847
7263	5.09150102	0.009260225591	74229.09177	463.4426442	1.976376514	0.00723058703	0.06008205926	0.003006575227	0.0429992942	0.002750766211	0.03279112157	0.002715273223	0.04303144018	0.002756285916	10.30548956
7264	5.097741342	0.008330932158	75800.46438	445.3242467	2.068365124	0.006188182054	0.02735439988	3.237492707e-05	0.03176156902	0.0003134556823	0.02768690151	2.271018393e-05	0.02386071817	0.0002482112347	7.383858473
7265	5.094217413	0.00905893194	73818.41705	463.3004234	1.978870431	0.007272514822	0.05625873154	0.003030933781	0.03917825903	0.002704505033	0.02877286325	0.002621545787	0.03924724705	0.002716766734	9.579740018
7266	5.092580134	0.009084187544	75580.29368	468.9964547	2.067114266	0.007027201796	0.2944691061	0.003497980303	0.2927740719	0.0034674882	-0.1764278623	5.45060086e-07	-0.1764275512	5.455615938e-07	8.721464596
7267	5.071503373	0.008991509608	73629.96015	457.6783723	2.013156327	0.008434272702	0.2463775186	0.004795475529	0.1574240024	0.009761590784	0.07743841314	0.0008731200402	0.1574218455	0.009840867115	4.846313315
7268	5.118226651	0.008696972302	76466.01287	447.1951364	2.043223259	0.006117530123	0.09674615422	0.0005367012934	0.08987521589	7.409773342e-05	0.08204575819	0.0004871048361	0.08871309246	6.171234319e-05	9.903742732
7269	5.062395731	0.008459062729	74009.27264	448.0312707	2.031761506	0.00623140397	0.08459562529	0.007414963743	0.08767460581	0.005982956593	0.08460149305	0.007421241362	0.08764755262	0.006022373637	10.43935031
7270	5.10192286	0.009374502805	87085.92358	3048.763663	2.129982073	0.01367903057	1.769597449	0.09980029394	2.11095591	0.1951562858	0.03682653609	0.007835153862	0.03712189702	0.007872516292	9.490355563
7271	5.096974761	0.008933714383	74233.44957	452.4294549	1.982779749	0.006896327641	0.1611851534	0.006406628392	0.1325707536	0.004497573785	0.1046650373	0.003128128748	0.1325808384	0.004494550451	8.510397812
7272	5.090008303	0.0091256154	74428.46972	464.9797734	1.975022655	0.00718741778	0.05281369388	0.003148457196	0.03645520299	0.002772309382	0.02563499763	0.002635055079	0.03660557313	0.00279780561	7.700037807
7273	5.100057328	0.008661409012	73511.44134	453.2443423	1.958643032	0.00651462231	0.137888965	0.005623429598	0.1146302315	0.004416025921	0.09369320995	0.003516073938	0.1145550001	0.004424485577	11.39796916
7274	5.097686077	0.008934670935	74541.83866	458.1828067	1.968934494	0.006622114777	0.1569337213	0.00588421055	0.1306873119	0.004507516802	0.1073136424	0.003540873929	0.1306751125	0.004510323759	11.88131537
7275	5.088616896	0.009039140183	73131.20324	458.1402688	1.966154464	0.007100466995	0.05393433593	0.003971432748	0.04003944255	0.003651142482	0.03032420881	0.003521396002	0.0400656075	0.003656353362	9.035018277
7276	5.090428297	0.009198280033	73820.02796	464.9116654	1.970717809	0.007403558766	0.04527965567	0.002517819699	0.02603009703	0.002150309918	0.01455959239	0.002035689647	0.02607815286	0.002157409568	7.292673231
7277	5.096463516	0.009243686407	73241.0699	463.7590098	1.957420102	0.00718074779	0.0380460846	0.003023403918	0.02296521644	0.002679511912	0.012824762	0.002543363581	0.02305875823	0.002695214918	9.64582151
7278	5.052825987	0.00868328565	73892.033	455.7875684	2.038327846	0.007151012832	0.03147025882	0.002632698967	0.04821095543	0.002841819432	0.03154036776	0.002647162952	0.02188993549	0.002643555139	7.466558739
7279	5.08220324	0.008921640705	73196.92767	455.3205689	1.978433866	0.007940411194	0.2295510479	0.004735444001	0.1545672623	0.01570676829	0.08788946393	0.001135513319	0.1545735054	0.01576349164	7.636130495
7280	5.092924122	0.008940866068	74310.26694	467.145912	1.972217827	0.007268653505	0.04678264574	0.002513654203	0.02841478279	0.004466209669	0.01765281087	0.002148236814	0.02855520323	0.004453834262	11.22099431
7281	5.095891688	0.009200082256	73554.53001	451.1449338	1.962588023	0.007395804251	0.205748002	0.004910066062	0.1555275503	0.009286265864	0.1069276401	0.00170041862	0.1555360459	0.009653736037	9.882245465
7282	5.078083146	0.008389322529	73669.58371	456.5255568	2.016960266	0.006960810527	0.04529371973	0.003272786698	0.06090499057	0.003445796027	0.04526765603	0.003274239647	0.03563499423	0.003285039753	9.273142879
7283	5.092293454	0.009404660929	72508.50739	467.706469	1.952858672	0.007589932672	0.05270891176	0.002374123799	0.03059549742	0.002012244289	0.01848050494	0.001932943107	0.03064438946	0.002018839593	9.865253731
7284	5.044547298	0.008044153118	80253.75208	486.2151356	2.08080676	0.007275155138	0.5087068685	0.004550598939	0.7280734918	0.007612682908	0.5086652739	0.004550016546	0.3891761406	0.002318046147	5.155861065
7285	5.038281331	0.008097773981	74551.69942	442.5193235	2.103208033	0.006103146736	0.03705015644	0.002396467204	0.0588681169	0.002545497581	0.0370929664	0.002402027697	0.0258414197	0.002476156396	10.30320753
7286	5.08234859	0.008386119199	76279.55148	454.9117294	1.994156371	0.005963458667	0.0797237277	0.000121434549	0.08915492748	0.0009246562492	0.07875020785	0.0001720194987	0.07362043437	0.0005525006615	7.633955921
7287	5.074317906	0.008686505468	87370.18929	22176.69126	2.122011689	0.009358676957	1.627324313	0.04159971011	1.991338584	0.05084719123	-0.02151183555	0.003527009999	-0.02137454817	0.003539542886	8.294471774
7288	5.086557427	0.009320969527	75376.74888	473.6798429	1.970680745	0.007557226812	0.02629841939	0.002043551596	0.005672047389	0.001698101141	-0.005800224476	0.001607643157	0.005731175837	0.0017066687	5.935643461
7289	5.098826396	0.00906489327	73754.4078	457.079468	2.010409425	0.007427270525	0.04670795034	0.002472052058	0.02765499947	0.002153420604	0.01675990241	0.002067029319	0.02759718796	0.002144091515	6.709854333
7290	5.070971408	0.008575906656	75575.87665	459.1461892	2.004803553	0.006376439624	0.04436135635	7.088558148e-05	0.05354041093	0.0005009325004	0.04455566657	6.591857776e-05	0.03822645327	0.0003201512129	8.000519944
7291	5.079145706	0.007866264159	75077.74764	439.7361218	2.062939747	0.005946096258	0.03534681122	0.002997254257	0.05331297376	0.003075668143	0.03539730787	0.003005876993	0.02542659854	0.003113518265	8.649525873
7292	5.058626381	0.008109813105	75501.45752	447.0842093	2.0296793	0.005983267789	0.04179726397	0.003414993588	0.05916425628	0.003392877244	0.04182432364	0.003420102498	0.03233101852	0.003621749672	8.265668285
7293	5.105283074	0.008821781824	74515.29181	454.0311642	2.009349405	0.006925938476	0.07259513207	0.00583880666	0.06091816214	0.005420608876	0.05181983705	0.00513504338	0.06060515427	0.005351987334	9.426242845
7294	5.097440605	0.009019929781	75132.28286	468.6437535	1.96929648	0.007171779179	0.04219084749	0.002958774647	0.02634468517	0.002595822582	0.01601289649	0.002476079644	0.02654559071	0.002631097288	8.418871473
7295	5.027762643	0.008186614835	74049.91657	442.0989019	2.133983257	0.006873745043	0.04117733389	0.001481188649	0.07646781219	0.001775226422	0.04121395556	0.00148518196	0.02640988066	0.001487907542	15.10275684
7296	5.048031634	0.008777890417	73328.29301	445.3964767	2.06346909	0.006526690915	0.01844067305	0.001063522095	0.04323685585	0.003363226332	0.03130276286	0.003845236732	0.01334705216	0.001756210111	6.468690079
7297	5.048435455	0.008661284261	85877.98014	19678.02915	2.158244486	0.01884226506	1.127756306	0.07197108313	1.43131552	0.1541361939	0.13603663	0.007490475559	0.1309129322	0.007054515363	4.895643995
7298	5.024525179	0.009814761181	76486.42054	1150.947196	2.133955237	0.01649810994	0.1088830103	0.00367852292	0.72228804	0.08699697618	0.6159276171	0.0644056338	0.09438655104	0.002810737594	2.059013849
7299	5.048950966	0.008665700555	85861.76988	5547.300321	2.158454316	0.009697236346	1.230289147	0.02245371411	1.551481011	0.03023950397	0.04875574665	0.002882743065	0.04680125453	0.002780309088	4.790362521
7300	5.048749046	0.00913264994	73194.56239	448.8163557	2.063536029	0.007442334397	0.1538124697	0.002603465551	0.2089298305	0.002353592338	0.153597085	0.002600327769	0.1073260954	0.0009847813414	5.182397545
7301	5.056701701	0.008670001142	86205.13318	1453.754336	2.138085262	0.009234411165	1.296683139	0.02865555434	1.621358171	0.03631965071	0.06660773767	0.006127416548	0.0647176669	0.005945497499	4.985572005
7302	5.041037896	0.008911821201	85272.19487	2163.416135	2.159851145	0.009568309653	1.153915722	0.02182863735	1.465213464	0.02939681722	0.09181681696	0.004925417519	0.08815943404	0.004682511052	5.741753219
7303	5.091962154	0.009452571683	73084.16568	461.9456245	1.993027707	0.007590308617	0.05091245172	0.002183570911	0.03064974426	0.001883571776	0.0193972213	0.001814547073	0.03065492357	0.001884250046	8.083118673
7304	5.039765833	0.008768372702	85707.47009	5206.410581	2.169775897	0.009584605434	1.136936501	0.02205128337	1.451029803	0.02913887131	0.1202582194	0.00653424604	0.1160239027	0.006207647555	6.432397255
7305	5.053449008	0.008980042895	85767.06796	1572.381562	2.136675974	0.009600295248	0.9986589111	0.2008849118	1.482636617	0.03568059921	0.998485313	0.2009619433	0.8316679557	0.02664209741	6.502323554
7306	5.024031252	0.008775400489	75700.44304	461.1057957	2.133857384	0.008557946648	0.4672311923	0.007385033947	0.6397000112	0.009001945613	0.4671738061	0.007383492322	0.3703671538	0.00345042455	6.53044112
7307	5.090186364	0.009381090558	73010.69264	464.9260743	1.998100457	0.007533975618	0.04296429624	0.002431532196	0.02367379611	0.002223197764	0.01318657111	0.002236791862	0.02370579528	0.002228070227	6.366300318
7308	5.089656152	0.009559428209	71180.16663	452.1911391	2.018303735	0.007492222216	0.06516356665	0.003270137645	0.04853585921	0.00300950669	0.03810059476	0.002940194293	0.04841401036	0.002988765946	7.95293718
7309	5.068793039	0.009036842928	73315.50199	441.5229183	2.087571208	0.006791219492	0.09561916312	9.371287779e-05	0.1097117758	0.0006502675342	0.09517252346	0.000100078096	0.08501764973	0.0004200562465	6.038376161
7310	5.083144764	0.009171949823	72370.54338	446.0855656	2.036864847	0.00670299993	0.1884839318	0.002533904108	0.1918281933	0.002591407299	-0.1209007185	2.961017136e-06	-0.1209015884	2.960692501e-06	7.724693954
7311	5.057452024	0.009024137824	85392.87762	583.6806507	2.173373527	0.009332908744	1.368435632	0.03013728233	1.692601273	0.03792687867	0.009215182153	0.01037896352	0.00931720131	0.01040068904	6.929425037
7312	5.040081563	0.009487714486	74821.85062	1032.896873	2.135983534	0.01442387995	0.6979336794	0.07403081466	0.7923671724	0.09517097963	0.148999111	0.007316012284	0.1391437074	0.00634230008	5.001518073
7313	5.055158439	0.008984082421	73148.9691	444.1925897	2.099230439	0.007121980403	0.1300811232	0.005308964469	0.1372693698	0.00561960913	-0.02829075667	7.31892467e-06	-0.0282712848	7.094588689e-06	6.08611176
7314	5.06345892	0.008778943656	71613.46712	435.2621018	2.073196134	0.006783719721	0.09508788497	0.005559508051	0.1163629738	0.005694781215	0.09505058236	0.005553631039	0.0826912396	0.005734631776	9.064458298
7315	5.053070444	0.009424797196	85503.43146	21256.72272	2.177923419	0.01124799928	1.308936862	0.04141486764	1.635453394	0.06295690472	0.09221579391	0.004692838644	0.08860283876	0.004467937785	5.469299745
7316	5.047017873	0.008983562737	83798.04144	20604.47686	2.1696169	0.009971474872	1.324822848	0.04088364527	1.658108516	0.04979934227	0.09400026468	0.01058603742	0.09232665892	0.01035638812	7.515159314
7317	5.068644312	0.009320519407	72664.42964	451.7848982	2.070562045	0.007229358309	0.0528792461	0.006034852213	0.04721233222	0.007365823641	0.04281577736	0.005718507172	0.04774431878	0.007353880531	8.405109908
7318	5.053361758	0.008662000722	74532.63949	436.8981486	2.119171849	0.007694462374	0.4243120619	0.004583675585	0.5881127325	0.005906979488	0.4241628039	0.004581120978	0.3266122963	0.002292520046	7.044692807
7319	5.086279749	0.009471652587	73048.80707	448.1007445	2.045713594	0.007336546667	0.05260544431	0.004058517977	0.04046276205	0.003947701365	0.03243496505	0.003995723828	0.04048000193	0.003951248161	8.759189062
7320	5.044368703	0.008633317645	72131.36922	433.9219849	2.091697847	0.006404735201	0.04553048163	0.002499230066	0.0668102627	0.002768051812	0.04567228625	0.002522503536	0.03448914515	0.0025175135	5.778957678
7321	5.081892625	0.009441276505	72639.94102	456.3674055	2.018808513	0.007288721087	0.04406744314	0.005833548579	0.0344051359	0.005759054902	0.02773227696	0.005862558964	0.03449039831	0.005786413572	7.739654633
7322	5.036116178	0.009390996726	73173.43667	439.9619603	2.119515768	0.009209831066	0.2982114856	0.00803085739	0.4137479864	0.01387317279	0.2981183702	0.008030560804	0.2208751166	0.005464135863	5.41555105
7323	5.031882618	0.008866522626	85008.95688	4014.427468	2.189096409	0.009563171069	1.067467153	0.02048153575	1.372741708	0.02830448268	0.0887513208	0.003617319106	0.08355307988	0.003343898598	4.693693716
7324	5.064479155	0.008655551272	73151.13426	437.1317049	2.064667542	0.006264741331	0.09846634463	0.001939410092	0.1174404767	0.001306875086	0.09837160724	0.001936642967	0.08847207862	0.001310520734	9.796641584
7325	5.058575027	0.008730259196	72953.1259	444.3793164	2.059480983	0.006557600027	0.05219151625	0.0009449161312	0.06125269883	0.0007660606657	0.03876021012	0.0006800368695	0.03451220612	0.0005226586167	5.99677976
