#Ch. # 	 t 	 E(t) 	 A_0 	 E(A_0) 	 t_p 	 E(t_p) 	 Chi2/DOF
8562	5.060051098	0.009463500516	71069.5456	461.4160074	2.024206216	0.008370746155	9.598108428
8563	5.052044101	0.009756262143	70437.28025	456.9387672	2.073919716	0.008813340508	3.691979409
8564	5.050397835	0.00967516294	71708.91462	465.5865464	2.027280647	0.008461553658	7.329008237
8565	5.062070457	0.009721024141	70083.95067	455.3611434	2.066932228	0.008753707606	5.452500387
8566	5.043218744	0.00980255874	71642.73188	466.0639811	2.036323061	0.008581214428	6.733229606
8567	5.059075873	0.009699504486	70780.09024	458.4050477	2.064323852	0.008727459231	3.114281085
8568	5.06146614	0.009547710654	71476.95951	460.615656	2.048832107	0.008523156095	5.82684635
8569	5.045032207	0.009562312313	74795.77884	470.2497625	2.093348273	0.008711788347	5.825530866
8570	5.049925178	0.009707527813	71802.45269	462.8799403	2.064204186	0.008690883481	4.915973548
8571	5.04613629	0.009767867022	74857.03751	472.9165812	2.08566413	0.008755226139	5.963655385
8572	5.060583463	0.009392270054	71767.29835	459.7362521	2.056561515	0.008474786317	3.971155964
8573	5.034455456	0.009813257306	74850.40876	472.5921994	2.105040375	0.008907408633	8.258212218
8574	5.041679545	0.009792001271	72637.56028	466.5303366	2.06868134	0.008724763131	3.471180766
8575	5.053242896	0.009483791924	74313.81305	467.0484186	2.090074171	0.008651847406	4.362076993
8576	5.042593978	0.009727567151	72669.55794	465.7729487	2.073054854	0.008730560117	5.226725479
8577	5.048051787	0.009699194284	74709.61125	471.5089188	2.084336015	0.008709344099	5.326248993
8578	5.047770643	0.009613976409	73956.1151	470.2094202	2.066170539	0.008609123999	3.654512208
8579	5.051652647	0.009566872671	72462.89718	466.9903769	2.029813821	0.008396103413	7.784136381
8580	5.052839988	0.009438225786	73903.65364	468.2206725	2.063973055	0.008514170589	6.681535883
8581	5.048549426	0.00973417162	72510.70026	468.8956451	2.028386778	0.008462798945	8.529630471
8582	5.052015194	0.009535729718	73988.1355	469.6091561	2.066158023	0.00857647105	4.562811849
8583	5.060140924	0.00915581897	72859.75135	465.1199939	2.027709021	0.008190779836	4.5568919
8584	5.047464339	0.009730192161	74404.41004	472.9773207	2.066591513	0.008650283066	7.596979746
8585	5.045904234	0.009822088722	71858.36286	466.8877722	2.030204775	0.008520762122	6.430699372
8586	5.05681103	0.009368714031	74808.03515	471.3815271	2.060659012	0.008436332461	6.741571967
8587	5.049253711	0.009894470874	72018.61872	468.7064169	2.023496646	0.008522324225	8.276796529
8588	5.056337594	0.009867315624	73106.01448	466.9712033	2.087435408	0.008884514756	8.423754268
8589	5.049671662	0.009508860983	74423.26478	472.3528265	2.050167639	0.00844036941	4.99409219
8590	5.048153153	0.009930256175	73348.20273	467.3554404	2.100309663	0.008978143471	6.897317966
8591	5.050043085	0.009893108328	73679.9508	473.4364562	2.042673835	0.008587118266	9.307741576
8592	5.058402153	0.009658383162	73397.33581	465.152367	2.092161402	0.008784529008	5.948080828
8593	5.048641698	0.009619518402	74434.21777	473.4126137	2.047253909	0.008466694199	6.714441218
8594	5.047021238	0.01002784781	73314.00584	468.0955383	2.100884367	0.009028234893	6.806591262
8595	5.058633006	0.009320659747	73738.79357	467.8001841	2.050426801	0.008380931672	11.96032937
8596	5.049920433	0.009734749622	73758.11544	467.0227901	2.09833332	0.008853926847	6.452955933
8597	5.050496784	0.009566852663	73887.30228	470.8671902	2.051873425	0.008502303798	5.800043742
8598	5.051445043	0.009828141915	72535.23305	464.6113351	2.08584219	0.008861713255	5.579095924
8599	5.058331301	0.009315407376	73648.9517	467.5822537	2.04832873	0.008362521325	5.208301662
8600	5.045442687	0.01000147267	72319.46608	464.7309971	2.095916636	0.009019822192	6.632693689
8601	5.042625527	0.00969079586	73425.57163	469.6237865	2.060625237	0.008619855698	4.954889898
8602	5.051958516	0.00974126117	71969.5528	461.0865768	2.090800243	0.008866132536	5.891976733
8603	5.047458326	0.009614480136	73448.82569	469.2959626	2.054349711	0.00854016736	5.485268239
8604	5.06618264	0.009594553305	71575.0418	458.1816126	2.080277133	0.008724140963	5.049533694
8605	5.049830479	0.009580029552	73886.98046	470.400991	2.053871306	0.008511417114	6.881898585
8606	5.05135219	0.009878722237	72787.03396	465.3618074	2.092259669	0.008916593077	4.388217781
8607	5.050144235	0.009676787468	73369.2156	469.7923038	2.053496565	0.008579455866	6.349094402
8608	5.056662794	0.009893765312	74195.95283	466.303049	2.130549454	0.00910854668	3.591125479
8609	5.056317202	0.009241518194	73956.59524	469.1044461	2.03372853	0.008220807188	5.698745036
8610	5.053794652	0.009744090645	74385.45083	465.1213704	2.140402893	0.009089525818	3.915043269
8611	5.045961593	0.00957417424	73437.54965	469.9444217	2.0460634	0.008480611092	9.74712853
8612	5.049142499	0.009997491953	73675.10658	464.7020788	2.148111364	0.009299762023	4.506392909
8613	5.054463164	0.009333147382	74044.09399	470.4992086	2.035228342	0.008279893587	4.124545847
8614	5.052167416	0.009944656358	73874.86036	464.0434666	2.146771103	0.009220443273	5.574472787
8615	5.049772234	0.009415331865	72403.60652	464.8746016	2.044178819	0.00843472125	2.920705227
8616	5.054086179	0.009765852765	74270.01687	464.0318775	2.150065816	0.009170561811	6.206003268
8617	5.039612663	0.009700757537	73203.36375	470.0784748	2.051476362	0.00858552207	4.737606219
8618	5.050890354	0.009823698526	71705.03509	458.3505861	2.113771396	0.009049599215	3.874345212
8619	5.053767441	0.009843397448	73406.13134	461.8314295	2.145856644	0.009205310899	2.742111086
8620	5.046378106	0.01000525685	71242.9287	458.8819033	2.117700578	0.009185120606	6.658714523
8621	5.054072861	0.009881003138	73885.6743	463.4714223	2.146700726	0.009221907121	4.993797973
8622	5.052442564	0.01008255633	70806.21779	457.5632128	2.112658033	0.009208228394	5.820415058
8623	5.047566727	0.0100639781	72923.63216	462.0413724	2.151188103	0.009366411848	2.797363249
8624	5.054289673	0.009962948905	71798.65265	460.305387	2.112771323	0.009127150634	4.133417508
8625	5.041530522	0.01010039293	72951.62955	460.859131	2.166705161	0.009477840999	3.627366319
8626	5.047815226	0.009906599317	72129.26279	460.8823017	2.113058962	0.009069184335	4.547384895
8627	5.056519961	0.009892162443	73351.55545	462.7142144	2.142268858	0.009208761837	3.970593742
8628	5.039877769	0.009920475671	73193.21248	469.2347219	2.080151572	0.008861409987	6.006821645
8629	5.051030838	0.0098309294	71423.70928	458.4496715	2.102354281	0.008984529092	3.991598542
8630	5.067153861	0.009175538349	73788.42527	465.0902378	2.062327942	0.008381442179	8.116600788
8631	5.050200741	0.00985075756	71628.47138	459.7492357	2.10164334	0.008998604033	3.619334118
8632	5.050279882	0.009632609536	72894.48779	465.0291534	2.078592826	0.008717515126	4.105346666
8633	5.042923454	0.009872982517	72178.2584	461.5346787	2.109006524	0.009035369075	3.918377823
8634	5.053507959	0.009348069054	73124.08254	463.2964571	2.079390325	0.008568014553	7.754761939
8635	5.050626285	0.009807681966	71561.8161	459.0154818	2.103114863	0.008990912863	2.598208186
8636	5.047053323	0.009524208656	73428.014	466.0036728	2.081075676	0.008670295497	6.358004613
8637	5.05026167	0.009813041524	71623.81748	459.4953716	2.101257715	0.008980039419	3.689963338
8638	5.053878624	0.009555557415	72798.67865	461.9590819	2.095237471	0.008782463599	4.258819687
8639	5.047133588	0.01002532047	71741.71811	459.6809398	2.121047407	0.009157848964	5.317446182
8640	5.050478068	0.009739229109	72226.22874	461.4350031	2.095125629	0.008883337706	4.496615788
8641	5.048558712	0.009896620988	72268.69983	460.8309339	2.119212722	0.009109638621	4.330861934
8642	5.044950324	0.009900492207	72058.15064	462.3518615	2.097494228	0.008973217996	3.133043782
8643	5.045140518	0.009894234193	72150.19857	459.9521382	2.120498764	0.009108084413	5.147403095
8644	5.048336527	0.009852205059	72183.73484	462.3254385	2.094662598	0.008922952372	5.686030293
8645	5.058098059	0.009772187091	71892.11566	458.3176906	2.111707996	0.009001245461	4.210746768
8646	5.050204022	0.009554611089	72271.55147	459.5246114	2.100377558	0.00882477255	6.416802663
8647	5.042507636	0.01008314428	71869.86915	461.8336157	2.120441644	0.009219543495	3.725405398
8648	5.056968518	0.009602564676	72495.29199	466.5224901	2.03988474	0.008479312546	6.863301592
8649	5.045239489	0.00999135054	72131.54766	463.6245561	2.093235776	0.008972596002	4.20888154
8650	5.05567177	0.00944156959	72530.64699	464.8259486	2.046975957	0.008449842999	8.908050741
8651	5.041554222	0.009962573533	72220.69286	463.3318458	2.101209818	0.009022175504	4.075984964
8652	5.050534867	0.009615496861	72461.17085	465.7689516	2.046088022	0.008508728866	4.414569673
8653	5.048491652	0.009918414399	72143.1773	463.443177	2.089234785	0.008922615234	5.132880823
8654	5.048106597	0.009525891763	72424.33055	464.7101345	2.054917794	0.008538025783	4.137675072
8655	5.048494224	0.009851210529	71964.33412	461.5970176	2.095184047	0.008937358565	5.624050642
8656	5.039316875	0.009793678828	72317.64357	466.4965954	2.06253699	0.008721538944	3.758227624
8657	5.053960003	0.00976737867	71883.42205	461.1939857	2.087443368	0.008858713839	3.563912331
8658	5.052778387	0.009530564037	72369.27849	464.407397	2.052936454	0.008529742169	3.955766196
8659	5.053963245	0.009556295058	73974.65965	466.500847	2.094900018	0.008745706892	3.847286626
8660	5.042956918	0.009720488951	72103.79646	464.3854281	2.067417353	0.008723276079	5.867462156
8661	5.057997486	0.009490301649	74237.30203	466.6417186	2.091520015	0.00867221171	7.908582813
8662	5.047426069	0.009620607669	72052.07738	463.3331275	2.06360302	0.008648706773	6.26762392
8663	5.044826812	0.009964563724	73709.81105	469.0274779	2.100404129	0.008975669074	6.776319422
8664	5.050437276	0.00947077787	72469.18763	463.5562461	2.058863771	0.008530299804	4.762804411
8665	5.050736075	0.009810927418	73474.80472	466.8060671	2.097016595	0.008888963016	4.647959119
8666	5.045640273	0.009609496824	72121.21037	462.9379473	2.063708059	0.008627553191	3.92704052
8667	5.057061597	0.009600539413	73674.88018	465.9613501	2.086098419	0.008714504947	4.6188933
8668	4.557513854	0.009794406662	70944.51871	440.4086842	2.190752886	0.008598546029	4.080829656
8669	5.051018068	0.009809454183	71452.84896	460.1984348	2.083410612	0.008852922142	3.163584256
8670	5.045037127	0.01049687706	70831.74729	450.2866198	2.219905341	0.01009843776	3.838804772
8671	5.045449083	0.009973174411	71284.48338	461.0632393	2.087415689	0.008971385945	4.361153591
8672	5.058396158	0.01005865179	71204.35786	448.9630681	2.204182522	0.009750211975	3.547961269
8673	5.051054995	0.009964279117	71089.8803	460.7383389	2.075180492	0.008873415062	3.220194652
8674	5.054308403	0.01039073291	70681.69919	450.0518025	2.206032124	0.009957703771	4.481922104
8675	5.047590225	0.009729831036	70859.30901	456.5997413	2.088195659	0.008866321637	5.090666652
8676	5.049472965	0.01046329304	70302.12781	449.8166035	2.205262534	0.01000776557	6.784935188
8677	5.042825464	0.009831411213	71170.50521	459.5007984	2.087583701	0.008911281371	5.283398964
8678	5.051708756	0.0100661109	71555.1674	457.1273956	2.148061033	0.009394851723	8.344888578
8679	5.047638788	0.009796341951	72943.4249	465.1478014	2.095414318	0.008899292128	6.107013298
8680	5.049868388	0.009978894589	71355.09555	455.4450162	2.15009211	0.009376201854	5.636564039
8681	5.042172768	0.009827020783	72785.28546	464.6886284	2.098618205	0.008922850902	4.777610356
8682	5.053901949	0.01020405994	70998.6346	456.506287	2.138486458	0.009421505463	5.210816034
8683	5.063475985	0.009373106701	73146.25137	462.6061417	2.080356405	0.008588126029	3.952450561
8684	5.048912138	0.009935560564	72007.202	457.5095068	2.145599435	0.009283345495	4.263329437
8685	5.057573031	0.009511420633	73154.86322	464.0005698	2.083050527	0.008677684965	2.63258528
8686	5.045157116	0.0101850811	71633.68755	458.6068172	2.149056431	0.009457130342	3.629906513
8687	5.060072629	0.009198907714	73816.1974	463.6854075	2.082689567	0.008511011481	3.773682283
8688	5.052535301	0.009933580963	72414.04904	459.2134875	2.139868009	0.009222686122	3.76518547
8689	5.043885889	0.009817389298	70470.84264	456.5633835	2.09005498	0.008949435913	6.330861856
8690	5.053940109	0.009779181101	72866.38773	459.5405786	2.145433678	0.009188645171	5.141096687
8691	5.043536633	0.009897278701	70551.03881	457.1690517	2.093579645	0.00900521862	4.89487267
8692	5.050012033	0.01002404807	72315.64009	459.1573233	2.143986421	0.009274750735	2.78087741
8693	5.051671971	0.009841039791	70358.1245	456.8179798	2.080011724	0.008890928628	4.946443719
8694	5.058239753	0.009746121697	72734.10069	459.2090479	2.140684308	0.009151469475	1.813366237
8695	5.051489517	0.009876869832	70369.03054	457.0904648	2.081499123	0.008919422598	5.157601982
8696	5.066017289	0.009346136487	72715.18505	455.2629146	2.137116558	0.008911579703	6.714163817
8697	5.052048225	0.009920289185	70455.67102	458.272223	2.077620278	0.008918057882	4.911558742
8698	5.061136069	0.009376683375	71221.16063	458.866754	2.046599993	0.008443938027	6.879737004
8699	5.048708688	0.009687806518	73515.33009	467.4898489	2.081954515	0.00874391637	2.882631047
8700	5.053025533	0.009511697777	71021.88642	458.9722418	2.052156976	0.008560885256	4.418694881
8701	5.050826859	0.009810218414	73237.98572	467.8053712	2.079665183	0.008796193588	8.055477573
8702	5.063755647	0.009392047063	70777.12149	457.542576	2.044750474	0.008464868373	6.439720724
8703	5.051779129	0.009663049492	73392.12741	466.9981913	2.079232759	0.008718506519	6.079174304
8704	5.059529496	0.009507798148	71091.9878	459.4933558	2.044438491	0.008492167452	4.067307908
8705	5.05616987	0.009603169481	73256.75012	466.1285479	2.074209284	0.008659431293	4.394159454
8706	5.053897158	0.00961531813	70526.13535	458.3540738	2.053885049	0.008642616139	5.341379546
8707	5.054760803	0.009693074611	72768.22638	465.2606237	2.075497934	0.008735383322	4.010394561
8708	5.03622619	0.009905380197	73335.51974	467.9388272	2.096996623	0.008938691538	6.63853664
8709	5.049784408	0.0100184475	72202.00839	459.2856768	2.146634266	0.009336164751	3.69648754
8710	5.052595135	0.00939667836	73564.84669	464.1112559	2.088556158	0.008640938842	7.219719259
8711	5.057346184	0.009752932021	72366.13004	457.8112836	2.14010445	0.009152394094	4.666862973
8712	5.05907663	0.00943876697	73477.62915	464.8758067	2.077234133	0.008587600462	7.989372274
8713	5.037799209	0.01025366422	71985.36492	459.4269531	2.155893386	0.009511615404	7.599440086
8714	5.051457864	0.009600727008	73107.95226	463.4586247	2.091606798	0.008758512971	5.570858941
8715	5.041298475	0.01020106874	71915.3444	458.6637116	2.155032426	0.009489458422	4.068873742
8716	5.05359555	0.009666012969	73179.7359	465.3042934	2.083626655	0.008730681484	7.11362946
8717	5.046927761	0.009959816429	72866.90604	460.6865294	2.148363595	0.009301709257	4.522789795
8718	5.049363939	0.009721804763	72878.54012	460.9459577	2.121041792	0.009006872915	2.633464679
8719	5.044248375	0.0101017394	70303.28636	460.2097764	2.073978168	0.008997949535	6.747286617
8720	5.043580717	0.009863325064	72687.23737	462.3511267	2.123102308	0.009090848039	6.286387007
8721	5.048739989	0.009837970188	71022.4942	460.5249393	2.070193871	0.008815946111	3.681115876
8722	5.054067289	0.009552900101	72580.9254	458.2646994	2.119927443	0.008924909602	6.195885196
8723	5.060086742	0.009551188951	71231.58458	459.1820478	2.060943293	0.008613720289	2.497272989
8724	5.046857744	0.009867389767	72771.39377	461.6456079	2.124017588	0.009098607017	2.740216193
8725	5.050705563	0.009812215887	70947.7958	460.1219472	2.068138457	0.008790257213	5.17988509
8726	5.046512006	0.01011679189	72429.51601	463.0299211	2.124079326	0.009204544697	5.834554597
8727	5.047395368	0.009773866655	71375.90767	461.2894977	2.070176467	0.008770133549	2.923234461
8728	5.059356705	0.009315619085	73475.44619	467.3028405	2.044554889	0.00835858588	3.339940722
8729	5.045059405	0.009880716451	70676.10525	460.2733252	2.066735734	0.008835407615	5.409461418
8730	5.052237088	0.009671089338	73064.77211	469.0580438	2.04332323	0.008509878373	4.446742808
8731	5.064387613	0.009397891484	71068.12697	458.369892	2.046617136	0.008463777287	8.993075134
8732	5.050655822	0.00973084846	72637.68588	467.3253041	2.050334063	0.00858764716	4.214754956
8733	5.053962457	0.009646873368	70804.93009	458.8935797	2.056796516	0.008646419297	5.198444441
8734	5.058508524	0.009271606864	73578.32015	467.0528563	2.050807098	0.008377096728	3.559803733
8735	5.057050749	0.009631979872	71023.62994	459.9510977	2.052955813	0.008614172965	5.398316564
8736	5.046089922	0.009674567466	73002.88853	467.5160202	2.055339379	0.008579306202	7.833650315
8737	5.051368298	0.009618469172	70790.55318	458.5505837	2.058162821	0.008647249979	4.375925015
8738	5.050543688	0.00981369927	72380.16365	464.4963516	2.077785548	0.008802685061	4.605719513
8739	5.058135022	0.009379006892	72346.9709	461.6491352	2.064530392	0.008527178697	8.22089742
8740	5.050731756	0.00967685801	72236.19477	462.5686249	2.081645267	0.008775227199	5.132578642
8741	5.056235751	0.009607929526	72212.67565	463.6309465	2.061062926	0.008617774156	4.450655066
8742	5.052101351	0.009835929361	71918.80349	462.8925163	2.078129026	0.008835206839	4.851030833
8743	5.051601161	0.009737864675	71914.28222	462.8036139	2.065079741	0.008689715779	6.09728559
8744	5.056415561	0.00965061452	71735.8697	460.366793	2.07535965	0.008738506317	3.77158653
8745	5.060675245	0.009628855195	72067.18862	462.9544062	2.061239195	0.008627996004	6.082307146
8746	5.051979047	0.009959299468	71945.71009	464.6570032	2.073156402	0.008857821968	5.380581225
8747	5.062441961	0.009583391546	72175.55912	463.1217903	2.054863486	0.008573435574	5.100395907
8748	5.060225941	0.009470756419	72334.50583	468.2030731	1.995440577	0.00815607584	6.238772715
8749	5.075647749	0.00918387789	72379.00431	460.508998	2.042172295	0.008267114409	5.758763491
8750	5.05564248	0.009367526007	72468.30473	467.2532009	2.006676444	0.008179835618	6.65486565
8751	5.061724634	0.009385288903	72222.56227	461.1182977	2.062145176	0.008509263908	3.903401936
8752	5.060425696	0.009397165193	72076.11086	466.2093398	2.000024581	0.008156340849	4.725911822
8753	5.050827921	0.009655764476	72405.5831	463.846569	2.07353531	0.008709605453	3.298418016
8754	5.052675512	0.009383893461	72570.93681	467.543165	2.008265717	0.008187208197	3.596696674
8755	5.058389551	0.009544860068	71923.03293	461.0223432	2.063382593	0.008600416033	3.070535316
8756	5.052812665	0.009517385286	72047.78743	466.8029614	2.010237969	0.008278710942	3.797514093
8757	5.054694616	0.009518475981	72326.77814	462.3808481	2.06949138	0.008622199289	4.523077539
8758	5.057519209	0.009258476562	72184.31678	462.6363475	2.0364739	0.008303241325	4.372864012
8759	5.047451387	0.009771320317	72264.44119	463.2044926	2.084373926	0.008831770742	2.824816618
8760	5.052713881	0.009422977147	72206.16523	464.1601378	2.035919979	0.008379632706	5.064367621
8761	5.053504796	0.009380734281	72792.17266	461.6072289	2.084330316	0.008636848461	3.202229001
8762	5.054356518	0.009595247162	71679.03946	463.4157727	2.043312798	0.00852685762	5.095183627
8763	5.047267889	0.00977343024	72721.61913	465.0734379	2.077426458	0.008753035313	5.185043532
8764	5.051319936	0.009509622613	72424.86549	465.5880157	2.043515217	0.008468349983	5.69743112
8765	5.04644784	0.009767557879	72172.83089	462.1516458	2.093991834	0.008900247097	5.254882831
8766	5.047380482	0.009612971267	71848.75995	463.9464415	2.046202119	0.008534984804	6.596649485
8767	5.048783463	0.009582008384	72928.91728	463.9649841	2.084573712	0.008725613178	6.248958197
8768	5.051172681	0.009346839281	72707.33901	466.9819033	2.019665308	0.008249386656	7.124569137
8769	5.040780863	0.009637945292	73508.73865	467.1848677	2.083766572	0.008734217918	2.279034132
8770	5.059060975	0.009156033193	73415.83985	468.3877187	2.013046502	0.008087469286	7.082155523
8771	5.048292778	0.009587528604	73754.78629	468.2345079	2.076897032	0.008668940333	4.348156911
8772	5.047867573	0.009535322577	72403.51562	468.1215541	2.01893982	0.008338925065	4.706052924
8773	5.046124113	0.009551231244	73567.78413	466.6415019	2.078672569	0.00865791093	3.592119397
8774	5.055228746	0.009129244409	73398.6994	468.1214006	2.020925087	0.008143872489	4.760259427
8775	5.054904352	0.009390392263	73727.66305	466.4396991	2.070027077	0.008523039345	5.320001663
8776	5.052325257	0.009322380829	72977.51917	467.9327821	2.017929943	0.008215371264	2.384831192
8777	5.046858441	0.009636223552	73853.08991	469.444822	2.073559745	0.008668376914	3.473584971
8778	5.049570835	0.009526750706	72831.2132	467.8822977	2.037958572	0.008435481852	3.37335388
8779	5.063240808	0.009382861941	72044.11773	460.2101683	2.064817687	0.008537601589	5.377976663
8780	5.051851483	0.009483068563	72427.54332	466.1571775	2.035513883	0.008414708579	4.535135275
8781	5.044020492	0.009892833352	72119.64928	464.7590423	2.074418714	0.008821145559	3.86373277
8782	5.057472086	0.00919324242	72649.31824	464.4128093	2.034003223	0.008261151775	6.585181689
8783	5.059133882	0.009584346539	71610.0881	460.4633811	2.063842207	0.00863511533	4.928877495
8784	5.059163878	0.009283595124	73061.59683	466.6281898	2.028880395	0.008247437455	5.082061647
8785	5.060615747	0.009480705138	71918.99557	460.820273	2.06442216	0.008587761402	2.923614905
8786	5.053098921	0.009380231196	72663.68353	465.5317721	2.037824317	0.00835914587	3.665554012
8787	5.046903809	0.009731622146	71965.42926	463.1300957	2.073787428	0.008772777286	3.685167776
8788	5.046514637	0.00998181523	70636.2835	463.0189633	2.038011196	0.008684441592	6.15811317
8789	4.551440174	0.0096693222	73794.9417	449.1224108	2.207764092	0.008565285027	3.549373684
8790	5.054458392	0.009663347384	70872.94498	460.8962076	2.038618574	0.008534408378	4.51556104
8791	4.548215072	0.01015736968	73846.25608	457.246456	2.198305453	0.008727409521	6.734698428
8792	5.049763367	0.009813315924	70599.28929	460.9675996	2.042099159	0.008632525559	4.360481222
8793	5.047065658	0.01021506946	73763.21878	459.7823015	2.211572007	0.009807764413	2.417633704
8794	5.044060845	0.009754446136	71186.97286	462.2949695	2.05060686	0.008642246751	5.392219655
8795	5.058792223	0.009930867477	73075.02315	454.6047437	2.201079874	0.009635705176	4.676167818
8796	5.051011567	0.009726484782	71812.17047	464.4991103	2.04600695	0.00858048859	7.045506887
8797	5.053810582	0.009994752461	73438.45569	458.2111914	2.194379887	0.009592290456	5.149516387
8798	5.051202725	0.009528585937	73075.26681	470.200025	2.017826063	0.008297998091	4.083681341
8799	5.047290275	0.009810820174	72108.89661	460.9661907	2.102717757	0.008955143174	3.817844014
8800	5.059388467	0.009397137864	72900.60308	468.3930869	2.010884612	0.008192566278	4.782568504
8801	5.041634686	0.009806614575	72575.04772	463.1350281	2.108596744	0.008983841553	3.947766524
8802	5.060253072	0.009364793167	72855.50941	467.6052474	2.008520173	0.008146634345	3.710132644
8803	5.045107373	0.009874565535	71996.94596	461.0567425	2.103688437	0.008992326874	6.677377388
8804	5.047971375	0.009446352719	73461.60005	470.4393596	2.023890143	0.008276481827	6.761627357
8805	5.052033217	0.009793318652	72205.3747	461.2599359	2.100611979	0.008937784023	2.387476093
8806	5.047454379	0.009309965843	73483.75838	468.5209302	2.028004176	0.008240895113	3.164472954
8807	5.053557737	0.009576364186	72944.06952	462.536494	2.095345728	0.008779355701	5.174707819
8808	5.044366281	0.00956143929	72818.1605	469.6568854	2.024209337	0.008375503968	4.898179806
8809	5.051389706	0.01000720323	72410.86446	454.3917042	2.191472323	0.00960764996	2.647989837
8810	5.052197021	0.009444517444	72960.56861	469.2623199	2.014163018	0.008242175475	3.622601166
8811	5.048789644	0.01013423163	72252.24381	455.9674972	2.187088352	0.009648355068	4.363563024
8812	5.046633566	0.009503698333	72700.34301	468.4106127	2.022346517	0.008325431765	4.429202794
8813	5.055453574	0.009914619901	72434.59028	454.4708538	2.17838191	0.009462322531	1.334658443
8814	5.057208947	0.009308730772	73073.81193	468.3011456	2.012740039	0.008163781186	6.168054808
8815	5.049425761	0.01029085336	71987.89306	456.9253107	2.179033873	0.009692189207	4.495998561
8816	5.048349846	0.009428815942	72623.17763	467.2593809	2.021720374	0.008280168435	3.10758175
8817	5.052595279	0.01012945989	72292.05878	457.949328	2.170921704	0.009550498492	2.874195105
8818	5.042955888	0.009592420588	71994.21653	465.183372	2.037996777	0.008480242965	5.60490196
8819	5.046131985	0.009841345782	71974.49831	460.671508	2.104111647	0.008986350621	3.404520085
8820	5.056355195	0.009204970926	72201.1034	463.3693712	2.028717917	0.008247403392	5.365055566
8821	5.040742751	0.009844777552	72993.3491	464.6195344	2.113680867	0.00902482214	6.345352273
8822	5.058088476	0.009540325692	71376.35757	463.1251788	2.023219754	0.008382843114	3.589012095
8823	5.044502562	0.009909707351	72870.6551	464.6567278	2.105213924	0.00899590767	5.26901635
8824	5.046088701	0.00965456961	71762.6817	465.4436143	2.033251697	0.008489944982	6.37147545
8825	5.045898881	0.009837961893	72438.88856	462.1360077	2.10737351	0.008953135354	4.89028616
8826	5.042787174	0.009675761852	71521.1909	464.2017642	2.042086891	0.008566169279	6.152815482
8827	5.049725833	0.009942547179	72735.04388	465.1466987	2.100401753	0.009008090044	5.609083486
8828	5.059251598	0.009433406599	74124.7576	467.2043592	2.075223722	0.008550560734	5.124928147
8829	5.055649379	0.009773249277	73624.31574	461.8772685	2.147688417	0.009177794102	4.749712877
8830	5.04804126	0.009468879622	74055.8778	465.7632917	2.095399165	0.008686360835	4.500299121
8831	5.053583629	0.009730136311	73975.86922	462.0480438	2.15339626	0.009175011478	3.010401451
8832	5.040132086	0.009685286898	73553.73425	466.275633	2.103520208	0.00886413964	5.646756601
8833	5.053926558	0.009921473011	73066.65931	460.0191817	2.159552819	0.009347129028	3.299777376
8834	5.039557528	0.009671843897	74503.2252	468.8926296	2.103578235	0.008820891188	5.841853643
8835	5.052817839	0.009932481334	72843.63321	458.4337549	2.167824409	0.009408508222	2.604233756
8836	5.042595379	0.0095677096	74173.00736	466.8609052	2.104967946	0.008796393057	4.176796105
8837	5.050860016	0.01012621122	72876.12305	460.927512	2.164262264	0.009485700181	2.971192006
8838	5.052296122	0.009217584092	74550.97598	472.2994898	2.025120144	0.008167708247	3.356762318
8839	5.054947754	0.009888925974	72901.74186	460.9992784	2.140562219	0.009195803929	4.198534058
8840	5.039959368	0.009516408737	74699.81553	475.1234158	2.03779812	0.008369933926	6.108880579
8841	5.050259558	0.009954519694	73282.811	461.6275631	2.15495042	0.009322583255	4.018565069
8842	5.040139463	0.009342005792	74629.76893	473.2738157	2.039347925	0.008303962012	5.061464321
8843	5.049468709	0.01005105179	73089.35103	461.1610734	2.158692119	0.009411385789	7.355184467
8844	5.039001942	0.009405365715	74608.83921	473.7471043	2.037304321	0.008313700539	3.726849402
8845	5.048784426	0.01000647677	72818.86523	459.3575363	2.165174187	0.009422206808	4.776888759
8846	5.045747423	0.00930864996	74963.64982	474.1309725	2.033706021	0.008234040875	5.753132601
8847	5.042654721	0.01008710592	72815.02585	458.5545528	2.176730781	0.009546029962	4.46431038
8848	5.043736537	0.00937251561	72826.08834	468.4180757	2.024993266	0.008304090781	4.430996436
8849	5.057823835	0.009312994051	72661.91525	463.148859	2.056689901	0.008446071575	6.433981988
8850	5.061043554	0.008940126319	72817.09315	465.4408096	2.00765438	0.007996941955	3.638194232
8851	5.057405247	0.009424290524	72076.30884	462.1269859	2.055441545	0.008509733934	5.880735526
8852	5.050831645	0.009379695115	72133.71689	465.8190743	2.015911574	0.008252467257	4.177189808
8853	5.048790211	0.009527682064	72487.18379	464.36136	2.060877803	0.00857314338	2.380653546
8854	5.044509038	0.0093020353	73094.68228	468.5738151	2.027889156	0.008284518221	5.28227379
8855	5.06395456	0.009263353664	72462.45187	462.2719174	2.048099091	0.008364253606	4.043571195
8856	5.054434894	0.009178866765	73033.73385	467.4515487	2.014339591	0.008125044624	3.758036957
8857	5.055378385	0.009360996481	72614.48206	463.4604126	2.055820538	0.008458858694	3.437959525
8858	5.048152162	0.009332893875	72418.95969	465.4069076	2.029777605	0.008318897596	6.953995393
